Level,servedirection1wide.2t,serverdisttonetxatROS,shottoshottimeservetoROS,servefromlatROS,servermaxvelfromservetoROS,serverdistancefromservetoROS,SHOT_OUTCOME,@1deuce2adv,AUSTRALIANAJESUS,SAQUESERROROLET,GANAELPUNTO,RALLY,MATCH,SET,filter_$,tacticanivel,Juegos
Bajo,Lateral,5.229699999999999,1.4,3.2268,2.7183,2.8462,1.0,Deuce,Estandar,0.0,Restan,55.0,12.0,1.0,Selected,normal bajo,7.0
Bajo,Lateral,7.5306,1.24,3.2516,0.9089,0.5413,1.0,Deuce,Estandar,0.0,Restan,62.0,12.0,1.0,Selected,normal bajo,8.0
Bajo,Lateral,7.6509,1.28,3.323,1.076,0.7185,1.0,Deuce,Estandar,0.0,Restan,64.0,12.0,1.0,Selected,normal bajo,8.0
Bajo,Lateral,7.4844,1.32,3.7228,0.5731,0.5337,1.0,Deuce,Estandar,0.0,Restan,67.0,12.0,1.0,Selected,normal bajo,9.0
Bajo,Lateral,8.21,1.28,3.4212,1.2934,0.8223,1.0,Deuce,Estandar,0.0,Restan,69.0,12.0,1.0,Selected,normal bajo,9.0
Bajo,Lateral,7.8263,1.4,3.4364,1.2827,0.9198,1.0,Deuce,Estandar,0.0,Restan,82.0,12.0,1.0,Selected,normal bajo,11.0
Bajo,Lateral,8.168,1.6,3.5759,1.3372,0.7209,1.0,Deuce,Estandar,0.0,Restan,85.0,12.0,1.0,Selected,normal bajo,11.0
Bajo,Lateral,5.7921,1.2,3.6756,2.2567,2.1537,1.0,Deuce,Estandar,0.0,Restan,19.0,12.0,2.0,Selected,normal bajo,3.0
Bajo,Lateral,7.6952,1.44,3.7168,1.6604,0.8477,1.0,Deuce,Estandar,0.0,Restan,24.0,12.0,2.0,Selected,normal bajo,3.0
Bajo,Lateral,8.151900000000001,1.56,3.3171,0.7911,0.6138,1.0,Deuce,Estandar,0.0,Restan,35.0,12.0,2.0,Selected,normal bajo,5.0
Bajo,Lateral,5.6881,1.16,3.5535,2.6746,2.4046,1.0,Deuce,Estandar,0.0,Restan,59.0,12.0,2.0,Selected,normal bajo,8.0
Bajo,Lateral,5.9057,1.52,2.9144,1.6729,1.996,1.0,Deuce,Estandar,0.0,Restan,11.0,13.0,1.0,Selected,normal bajo,2.0
Bajo,Lateral,6.5710999999999995,1.32,3.5164,1.5875,1.6274,1.0,Deuce,Estandar,0.0,Restan,31.0,13.0,1.0,Selected,normal bajo,4.0
Bajo,Lateral,7.597799999999999,1.44,3.2635,1.723,1.6738,1.0,Deuce,Estandar,0.0,Restan,36.0,13.0,1.0,Selected,normal bajo,5.0
Bajo,Lateral,7.642099999999999,1.52,4.0108,1.6069,1.5633,1.0,Deuce,Estandar,0.0,Restan,43.0,13.0,1.0,Selected,normal bajo,6.0
Bajo,Lateral,6.1157,1.2,2.9218,2.0097,2.0395,1.0,Deuce,Estandar,0.0,Restan,45.0,13.0,1.0,Selected,normal bajo,6.0
Bajo,Lateral,6.4869,1.6,3.3228,2.2904,2.2136,1.0,Deuce,Estandar,0.0,Restan,48.0,13.0,1.0,Selected,normal bajo,6.0
Bajo,Lateral,8.2162,1.48,3.1958,1.3365,1.3013,1.0,Deuce,Estandar,0.0,Restan,56.0,13.0,1.0,Selected,normal bajo,7.0
Bajo,Lateral,7.0313,1.28,3.9938,1.1954,1.2937,1.0,Deuce,Estandar,0.0,Restan,59.0,13.0,1.0,Selected,normal bajo,8.0
Bajo,Lateral,6.5579,1.52,3.2177,1.6612,1.646,1.0,Deuce,Estandar,0.0,Restan,69.0,13.0,1.0,Selected,normal bajo,9.0
Bajo,Lateral,6.7941,1.36,4.1259,1.3673,1.3868,1.0,Deuce,Estandar,0.0,Restan,75.0,13.0,1.0,Selected,normal bajo,10.0
Bajo,Lateral,7.700399999999998,1.92,3.9405,1.3016,1.777,1.0,Deuce,Estandar,0.0,Restan,2.0,13.0,2.0,Selected,normal bajo,1.0
Bajo,Lateral,6.4412,1.64,3.9432,1.2901,1.6534,1.0,Deuce,Estandar,0.0,Restan,9.0,13.0,2.0,Selected,normal bajo,2.0
Bajo,Lateral,7.8294,1.28,3.6077,1.1556,0.7914,1.0,Deuce,Estandar,0.0,Restan,29.0,13.0,2.0,Selected,normal bajo,4.0
Bajo,Lateral,7.847100000000001,1.4,3.8449,1.4308,1.384,1.0,Deuce,Estandar,0.0,Restan,37.0,13.0,2.0,Selected,normal bajo,5.0
Bajo,Lateral,7.3499,1.72,3.6646,1.122,1.1087,1.0,Deuce,Estandar,0.0,Restan,46.0,13.0,2.0,Selected,normal bajo,6.0
Bajo,Lateral,6.588699999999999,1.28,3.5892,1.26,1.0641,1.0,Deuce,Estandar,0.0,Restan,55.0,13.0,2.0,Selected,normal bajo,7.0
Bajo,Lateral,7.630700000000001,1.56,3.0124,1.0765,1.331,1.0,Deuce,Estandar,0.0,Restan,64.0,13.0,2.0,Selected,normal bajo,8.0
Bajo,Lateral,7.162099999999999,1.88,2.9682,1.5048,1.7416,1.0,Deuce,Estandar,0.0,Restan,69.0,13.0,2.0,Selected,normal bajo,9.0
Bajo,Lateral,5.5365,1.32,3.8325,2.2899,2.2996,1.0,Deuce,Estandar,0.0,Restan,12.0,14.0,1.0,Selected,normal bajo,2.0
Bajo,Lateral,8.191299999999998,1.32,3.6955,1.1332,0.8517,1.0,Deuce,Estandar,0.0,Restan,36.0,14.0,1.0,Selected,normal bajo,5.0
Bajo,Lateral,8.1324,1.2,3.7094,0.7581,0.4574,1.0,Deuce,Estandar,0.0,Restan,7.0,14.0,2.0,Selected,normal bajo,1.0
Bajo,Lateral,7.6982,1.48,3.4532,0.7975,0.498,1.0,Deuce,Estandar,0.0,Restan,10.0,14.0,2.0,Selected,normal bajo,2.0
Bajo,Lateral,5.533099999999999,1.6,4.1746,2.7184,3.5409,1.0,Deuce,Estandar,0.0,Restan,18.0,14.0,2.0,Selected,normal bajo,3.0
Bajo,Lateral,5.373799999999999,1.32,3.9646,2.5528,2.3127,1.0,Deuce,Estandar,0.0,Restan,35.0,14.0,2.0,Selected,normal bajo,5.0
Bajo,Lateral,7.8157,1.12,4.197,0.6827,0.4887,1.0,Deuce,Estandar,0.0,Restan,39.0,14.0,2.0,Selected,normal bajo,5.0
Bajo,Lateral,8.0735,1.08,3.7909,0.8919,0.4552,1.0,Deuce,Estandar,0.0,Restan,42.0,14.0,2.0,Selected,normal bajo,6.0
Bajo,Lateral,6.050899999999999,1.4,3.6707,1.7618,1.7307,1.0,Deuce,Estandar,0.0,Restan,63.0,14.0,2.0,Selected,normal bajo,8.0
Bajo,Lateral,5.318300000000001,1.32,3.9427,2.7887,2.6054,1.0,Deuce,Estandar,0.0,Restan,65.0,14.0,2.0,Selected,normal bajo,9.0
Bajo,Lateral,5.9609000000000005,1.48,4.0117,1.7506,1.8413,1.0,Deuce,Estandar,0.0,Restan,70.0,14.0,2.0,Selected,normal bajo,9.0
Bajo,Lateral,8.425699999999999,1.4,3.8422,1.2389,0.9106,1.0,Deuce,Estandar,0.0,Restan,75.0,14.0,2.0,Selected,normal bajo,10.0
Bajo,Lateral,8.3326,1.36,3.3783,1.2508,1.038,1.0,Deuce,Estandar,0.0,Restan,79.0,14.0,2.0,Selected,normal bajo,10.0
Bajo,Lateral,7.8372,1.64,3.533,1.6721,1.4971,1.0,Deuce,Estandar,0.0,Restan,5.0,15.0,1.0,Selected,normal bajo,1.0
Bajo,Lateral,7.8716,1.24,4.0074,1.4548,1.1999,1.0,Deuce,Estandar,0.0,Restan,17.0,15.0,1.0,Selected,normal bajo,3.0
Bajo,Lateral,8.691600000000001,1.48,3.4092,1.4281,1.0837,1.0,Deuce,Estandar,0.0,Restan,20.0,15.0,1.0,Selected,normal bajo,3.0
Bajo,Lateral,8.640799999999999,1.44,3.2644,0.9248,0.8498,1.0,Deuce,Estandar,0.0,Restan,22.0,15.0,1.0,Selected,normal bajo,3.0
Bajo,Lateral,8.2921,1.2,3.3586,1.3611,0.7609,1.0,Deuce,Estandar,0.0,Restan,26.0,15.0,1.0,Selected,normal bajo,4.0
Bajo,Lateral,6.2621,1.12,3.6126,1.8946,1.5381,1.0,Deuce,Estandar,0.0,Restan,37.0,15.0,1.0,Selected,normal bajo,5.0
Bajo,Lateral,7.9300999999999995,2.12,3.7859,1.1742,1.7275,1.0,Deuce,Estandar,0.0,Restan,40.0,15.0,1.0,Selected,normal bajo,5.0
Bajo,Lateral,8.525,1.08,3.5514,1.0272,0.6497,1.0,Deuce,Estandar,0.0,Restan,45.0,15.0,1.0,Selected,normal bajo,6.0
Bajo,Lateral,8.616499999999998,1.72,3.6817,1.0212,0.9238,1.0,Deuce,Estandar,0.0,Restan,54.0,15.0,1.0,Selected,normal bajo,7.0
Bajo,Lateral,8.6447,1.56,3.7425,0.6683,0.6504,1.0,Deuce,Estandar,0.0,Restan,56.0,15.0,1.0,Selected,normal bajo,7.0
Bajo,Lateral,5.146100000000001,1.4,3.0844,2.5385,2.6891,1.0,Deuce,Estandar,0.0,Restan,60.0,15.0,1.0,Selected,normal bajo,8.0
Bajo,Lateral,6.7318999999999996,1.12,4.0642,1.1855,1.0085,1.0,Deuce,Estandar,0.0,Restan,63.0,15.0,1.0,Selected,normal bajo,8.0
Bajo,Lateral,8.2445,1.2,3.7102,1.3941,0.624,1.0,Deuce,Estandar,0.0,Restan,72.0,15.0,1.0,Selected,normal bajo,9.0
Bajo,Lateral,4.3249,1.4,3.8067,2.9626,3.3703,1.0,Deuce,Estandar,0.0,Restan,3.0,15.0,2.0,Selected,normal bajo,1.0
Bajo,Lateral,5.8838,1.24,3.5213,1.663,1.6251,1.0,Deuce,Estandar,0.0,Restan,6.0,15.0,2.0,Selected,normal bajo,1.0
Bajo,Lateral,7.2824,1.6,3.6063,0.7179,0.8123,1.0,Deuce,Estandar,0.0,Restan,9.0,15.0,2.0,Selected,normal bajo,2.0
Bajo,Lateral,7.2151,1.56,3.3007,1.3691,1.2838,1.0,Deuce,Estandar,0.0,Restan,12.0,15.0,2.0,Selected,normal bajo,2.0
Bajo,Lateral,7.5189,1.44,2.5409,0.7486,0.6036,1.0,Deuce,Estandar,0.0,Restan,16.0,15.0,2.0,Selected,normal bajo,2.0
Bajo,Lateral,6.9229,1.72,3.7938,1.1991,1.2949,1.0,Deuce,Estandar,0.0,Restan,22.0,15.0,2.0,Selected,normal bajo,3.0
Bajo,Lateral,7.286300000000001,1.64,3.3206,0.6926,0.8753,1.0,Deuce,Estandar,0.0,Restan,25.0,15.0,2.0,Selected,normal bajo,4.0
Bajo,Lateral,8.319199999999999,1.32,1.6013,1.3781,0.9478,1.0,Deuce,Estandar,0.0,Restan,31.0,15.0,2.0,Selected,normal bajo,4.0
Bajo,Lateral,8.3702,1.64,1.7507,1.0346,0.8903,1.0,Deuce,Estandar,0.0,Restan,35.0,15.0,2.0,Selected,normal bajo,5.0
Bajo,Lateral,8.281300000000002,1.32,3.4078,1.5347,1.0681,1.0,Deuce,Estandar,0.0,Restan,46.0,15.0,2.0,Selected,normal bajo,6.0
Bajo,Lateral,7.4657,1.28,2.875,0.7168,0.3828,1.0,Deuce,Estandar,0.0,Restan,55.0,15.0,2.0,Selected,normal bajo,7.0
Bajo,Lateral,8.127300000000002,1.12,4.0208,1.5578,0.9908,1.0,Deuce,Estandar,0.0,Restan,61.0,15.0,2.0,Selected,normal bajo,8.0
Bajo,Lateral,6.8654,1.24,3.4597,1.3083,0.8589,1.0,Deuce,Estandar,0.0,Restan,6.0,16.0,2.0,Selected,normal bajo,1.0
Bajo,Lateral,7.101,1.32,2.9983,0.8934,0.9687,1.0,Deuce,Estandar,0.0,Restan,18.0,16.0,2.0,Selected,normal bajo,3.0
Bajo,Lateral,7.138999999999999,1.28,3.3175,1.1784,0.9437,1.0,Deuce,Estandar,0.0,Restan,28.0,16.0,2.0,Selected,normal bajo,4.0
Bajo,Lateral,7.0392,1.28,4.1291,1.0452,0.8917,1.0,Deuce,Estandar,0.0,Restan,31.0,16.0,2.0,Selected,normal bajo,4.0
Bajo,Lateral,7.761,1.12,3.3275,0.9023,0.4837,1.0,Deuce,Estandar,0.0,Restan,43.0,16.0,2.0,Selected,normal bajo,6.0
Bajo,Lateral,5.103999999999999,1.52,2.2292,2.2597,2.7295,1.0,Deuce,Estandar,0.0,Restan,53.0,16.0,2.0,Selected,normal bajo,7.0
Bajo,Lateral,5.3704,1.4,3.9651,2.4343,2.4895,1.0,Deuce,Estandar,0.0,Restan,70.0,16.0,2.0,Selected,normal bajo,9.0
Bajo,Lateral,7.4780999999999995,1.28,4.3332,1.1798,0.886,1.0,Deuce,Estandar,0.0,Restan,74.0,16.0,2.0,Selected,normal bajo,10.0
Bajo,Lateral,7.1088000000000005,1.28,3.7604,1.0046,0.8967,1.0,Deuce,Estandar,0.0,Restan,76.0,16.0,2.0,Selected,normal bajo,10.0
Bajo,Lateral,5.9727,1.16,4.3446,2.1625,1.9184,1.0,Deuce,Estandar,0.0,Restan,79.0,16.0,2.0,Selected,normal bajo,10.0
Bajo,Lateral,4.881600000000001,1.52,4.7263,2.3994,2.7722,1.0,Deuce,Estandar,0.0,Restan,85.0,16.0,2.0,Selected,normal bajo,11.0
Bajo,Lateral,5.115399999999999,1.36,4.2353,2.3771,2.5,1.0,Deuce,Estandar,0.0,Restan,91.0,16.0,2.0,Selected,normal bajo,12.0
Bajo,Lateral,7.7302,1.16,2.7072,0.5809,0.4633,1.0,Deuce,Estandar,0.0,Restan,98.0,16.0,2.0,Selected,normal bajo,13.0
Bajo,Lateral,7.9471,1.24,3.6507,0.7255,0.5461,1.0,Deuce,Estandar,0.0,Restan,100.0,16.0,2.0,Selected,normal bajo,13.0
Bajo,Lateral,7.1025,1.76,2.9598,1.6642,1.5851,1.0,Deuce,Estandar,0.0,Restan,2.0,17.0,1.0,Selected,normal bajo,1.0
Bajo,Lateral,7.6518,1.88,3.9748,1.7668,1.92,1.0,Deuce,Estandar,0.0,Restan,8.0,17.0,1.0,Selected,normal bajo,1.0
Bajo,Lateral,7.974599999999999,1.48,4.2191,0.4723,0.3645,1.0,Deuce,Estandar,0.0,Restan,27.0,17.0,1.0,Selected,normal bajo,4.0
Bajo,Lateral,6.129,1.52,3.605,2.0413,2.099,1.0,Deuce,Estandar,0.0,Restan,34.0,17.0,1.0,Selected,normal bajo,5.0
Bajo,Lateral,8.094000000000001,1.6,3.8469,1.2179,1.074,1.0,Deuce,Estandar,0.0,Restan,44.0,17.0,1.0,Selected,normal bajo,6.0
Bajo,Lateral,8.5034,1.44,3.8088,1.5994,1.0367,1.0,Deuce,Estandar,0.0,Restan,46.0,17.0,1.0,Selected,normal bajo,6.0
Bajo,Lateral,7.4183,1.52,4.3274,0.7359,0.4686,1.0,Deuce,Estandar,0.0,Restan,61.0,17.0,1.0,Selected,normal bajo,8.0
Bajo,Lateral,5.7459,1.6,4.5742,2.7497,2.5324,1.0,Deuce,Estandar,0.0,Restan,63.0,17.0,1.0,Selected,normal bajo,8.0
Bajo,Lateral,7.757200000000001,1.56,3.6935,1.3615,1.3489,1.0,Deuce,Estandar,0.0,Restan,70.0,17.0,1.0,Selected,normal bajo,9.0
Bajo,Lateral,7.6205,1.48,4.2657,1.6018,1.3023,1.0,Deuce,Estandar,0.0,Restan,74.0,17.0,1.0,Selected,normal bajo,10.0
Bajo,Lateral,6.4709,1.6,3.6921,2.2162,2.4331,1.0,Deuce,Estandar,0.0,Restan,79.0,17.0,1.0,Selected,normal bajo,10.0
Bajo,Lateral,7.9193,1.28,4.1887,1.317,0.8913,1.0,Deuce,Estandar,0.0,Restan,1.0,17.0,2.0,Selected,normal bajo,1.0
Bajo,Lateral,7.737100000000002,1.4,2.4358,1.0969,0.5868,1.0,Deuce,Estandar,0.0,Restan,10.0,17.0,2.0,Selected,normal bajo,2.0
Bajo,Lateral,8.000599999999999,1.56,4.0542,0.9789,0.8507,1.0,Deuce,Estandar,0.0,Restan,32.0,17.0,2.0,Selected,normal bajo,4.0
Bajo,Lateral,7.488099999999999,1.52,4.1565,1.3607,0.98,1.0,Deuce,Estandar,0.0,Restan,36.0,17.0,2.0,Selected,normal bajo,5.0
Bajo,Lateral,6.8662,1.24,4.1011,1.4311,0.7242,1.0,Deuce,Estandar,0.0,Restan,37.0,17.0,2.0,Selected,normal bajo,5.0
Bajo,Lateral,7.5122,1.76,3.0637,0.9183,1.0594,1.0,Deuce,Estandar,0.0,Restan,37.0,18.0,1.0,Selected,normal bajo,5.0
Bajo,Lateral,6.3449,1.88,3.993,1.1129,1.3207,1.0,Deuce,Estandar,0.0,Restan,38.0,18.0,1.0,Selected,normal bajo,5.0
Bajo,Lateral,7.321400000000001,1.56,4.2268,1.0444,1.1762,1.0,Deuce,Estandar,0.0,Restan,41.0,18.0,1.0,Selected,normal bajo,6.0
Bajo,Lateral,6.949300000000001,1.64,4.1466,1.0655,1.2032,1.0,Deuce,Estandar,0.0,Restan,65.0,18.0,1.0,Selected,normal bajo,9.0
Bajo,Lateral,7.4542,1.6,3.4614,1.3888,1.4626,1.0,Deuce,Estandar,0.0,Restan,75.0,18.0,1.0,Selected,normal bajo,10.0
Bajo,Lateral,7.5782,1.72,4.3348,0.8961,0.8574,1.0,Deuce,Estandar,0.0,Restan,17.0,18.0,2.0,Selected,normal bajo,3.0
Bajo,Lateral,7.1193,1.4,3.669,1.0299,0.8182,1.0,Deuce,Estandar,0.0,Restan,19.0,18.0,2.0,Selected,normal bajo,3.0
Bajo,Lateral,7.4367,1.56,3.6289,0.8431,0.8462,1.0,Deuce,Estandar,0.0,Restan,22.0,18.0,2.0,Selected,normal bajo,3.0
Bajo,Lateral,7.2774,1.96,3.7716,0.9047,0.7629,1.0,Deuce,Estandar,0.0,Restan,48.0,18.0,2.0,Selected,normal bajo,6.0
Bajo,Lateral,7.6122,1.6,3.8104,1.4262,1.6071,1.0,Deuce,Estandar,0.0,Restan,55.0,18.0,2.0,Selected,normal bajo,7.0
Bajo,Lateral,6.3603999999999985,1.68,3.2867,1.1299,1.5457,1.0,Deuce,Estandar,0.0,Restan,57.0,18.0,2.0,Selected,normal bajo,8.0
Bajo,Lateral,4.7490000000000006,1.64,3.0835,2.5597,3.1237,1.0,Deuce,Estandar,0.0,Restan,9.0,11.0,1.0,Selected,normal bajo,2.0
Bajo,Lateral,4.2787,1.52,3.5566,3.1491,3.3559,1.0,Deuce,Estandar,0.0,Restan,29.0,11.0,1.0,Selected,normal bajo,4.0
Bajo,Lateral,5.2393,1.36,4.234,2.463,2.6094,1.0,Deuce,Estandar,0.0,Restan,49.0,11.0,1.0,Selected,normal bajo,7.0
Bajo,Lateral,4.5297,1.36,3.1584,3.0071,3.2498,1.0,Deuce,Estandar,0.0,Restan,83.0,11.0,1.0,Selected,normal bajo,11.0
Bajo,Lateral,4.7059,1.52,3.2671,2.5496,2.9701,1.0,Deuce,Estandar,0.0,Restan,85.0,11.0,1.0,Selected,normal bajo,11.0
Bajo,Lateral,4.3803,2.0,3.1341,2.7058,3.4629,1.0,Deuce,Estandar,0.0,Restan,1.0,16.0,1.0,Selected,normal bajo,1.0
Bajo,Lateral,6.4023,1.16,3.342,1.5903,1.2835,1.0,Deuce,Estandar,0.0,Restan,8.0,16.0,1.0,Selected,normal bajo,1.0
Bajo,Lateral,6.5016,1.12,3.6555,1.2871,1.1919,1.0,Deuce,Estandar,0.0,Restan,11.0,16.0,1.0,Selected,normal bajo,2.0
Bajo,Lateral,6.7136,1.16,4.3845,1.5435,1.3151,1.0,Deuce,Estandar,0.0,Restan,13.0,16.0,1.0,Selected,normal bajo,2.0
Bajo,Lateral,4.47,1.64,2.8728,2.1641,3.0128,1.0,Deuce,Estandar,0.0,Restan,18.0,16.0,1.0,Selected,normal bajo,3.0
Bajo,Lateral,6.118,1.32,4.2863,2.0204,2.0644,1.0,Deuce,Estandar,0.0,Restan,20.0,16.0,1.0,Selected,normal bajo,3.0
Bajo,Lateral,5.5929,1.56,2.9083,2.1198,2.2744,1.0,Deuce,Estandar,0.0,Restan,33.0,16.0,1.0,Selected,normal bajo,5.0
Bajo,Lateral,5.4434,1.36,4.0085,2.8355,2.6619,1.0,Deuce,Estandar,0.0,Restan,41.0,16.0,1.0,Selected,normal bajo,6.0
Bajo,Lateral,5.2922,1.56,3.0426,2.6141,2.6873,1.0,Deuce,Estandar,0.0,Restan,47.0,16.0,1.0,Selected,normal bajo,6.0
Bajo,Lateral,6.919499999999999,1.2,2.6711,1.1758,0.8886,1.0,Deuce,Estandar,0.0,Restan,57.0,16.0,1.0,Selected,normal bajo,8.0
Bajo,Lateral,6.918500000000002,1.6,3.7519,1.3187,1.078,1.0,Deuce,Estandar,0.0,Restan,63.0,16.0,1.0,Selected,normal bajo,8.0
Bajo,Lateral,7.192900000000002,1.32,3.9081,1.2574,1.1631,1.0,Deuce,Estandar,0.0,Restan,71.0,16.0,1.0,Selected,normal bajo,9.0
Bajo,Lateral,7.157800000000002,1.16,4.3819,1.1684,0.9563,1.0,Deuce,Estandar,0.0,Restan,74.0,16.0,1.0,Selected,normal bajo,10.0
Bajo,Lateral,4.5435,1.6,3.7998,2.6039,3.2821,1.0,Deuce,Estandar,0.0,Restan,80.0,16.0,1.0,Selected,normal bajo,10.0
Bajo,Lateral,5.8945,1.24,3.7116,2.0275,2.0029,1.0,Deuce,Estandar,0.0,Restan,83.0,16.0,1.0,Selected,normal bajo,11.0
Bajo,Lateral,5.4295,1.44,3.3436,2.8728,2.635,1.0,Deuce,Estandar,0.0,Restan,95.0,16.0,1.0,Selected,normal bajo,12.0
Bajo,Lateral,4.8154,1.48,3.3,2.3189,2.762,1.0,Deuce,Estandar,0.0,Restan,111.0,16.0,1.0,Selected,normal bajo,14.0
Bajo,Lateral,6.09,1.16,3.5217,1.6951,1.5293,1.0,Deuce,Estandar,0.0,Restan,114.0,16.0,1.0,Selected,normal bajo,15.0
Bajo,Lateral,4.822,1.52,3.1077,2.2515,2.8079,1.0,Deuce,Estandar,0.0,Restan,118.0,16.0,1.0,Selected,normal bajo,15.0
Bajo,Lateral,7.555599999999998,0.92,3.7834,0.8329,0.5099,1.0,Deuce,Estandar,0.0,Restan,150.0,16.0,1.0,Selected,normal bajo,19.0
Bajo,"""T""",5.0625,1.24,4.2514,2.9084,2.6248,1.0,Deuce,Estandar,0.0,,10.0,10.0,1.0,Selected,normal bajo,2.0
Bajo,"""T""",4.3298,1.6,3.5236,2.8571,3.2883,1.0,Deuce,Estandar,0.0,Sacan,58.0,10.0,1.0,Selected,normal bajo,8.0
Bajo,"""T""",4.2642,1.64,3.7937,2.6159,3.1699,1.0,Deuce,Estandar,0.0,Sacan,63.0,10.0,1.0,Selected,normal bajo,8.0
Bajo,"""T""",5.0707,1.32,3.8439,2.7291,2.8784,1.0,Deuce,Estandar,0.0,Sacan,6.0,10.0,2.0,Selected,normal bajo,1.0
Bajo,"""T""",5.3345,1.4,3.8665,2.4076,2.6667,1.0,Deuce,Estandar,0.0,Sacan,39.0,10.0,2.0,Selected,normal bajo,5.0
Bajo,"""T""",5.1209,1.12,3.4097,2.4681,2.2786,1.0,Deuce,Estandar,0.0,Sacan,63.0,10.0,2.0,Selected,normal bajo,8.0
Bajo,"""T""",4.841200000000001,1.32,4.1024,3.0781,3.3725,1.0,Deuce,Estandar,0.0,Sacan,11.0,12.0,1.0,Selected,normal bajo,2.0
Bajo,"""T""",5.026400000000001,1.28,3.6302,3.514,3.4597,1.0,Deuce,Estandar,0.0,Sacan,75.0,12.0,1.0,Selected,normal bajo,10.0
Bajo,"""T""",5.1527,1.24,3.9025,3.0144,2.9348,1.0,Deuce,Estandar,0.0,Sacan,23.0,12.0,2.0,Selected,normal bajo,3.0
Bajo,"""T""",7.265000000000001,1.76,3.4964,0.9453,0.5676,1.0,Deuce,Estandar,0.0,Sacan,32.0,12.0,2.0,Selected,normal bajo,4.0
Bajo,"""T""",4.9068,1.32,3.1872,2.5545,2.6865,1.0,Deuce,Estandar,0.0,Sacan,34.0,12.0,2.0,Selected,normal bajo,5.0
Bajo,"""T""",7.025600000000001,1.36,4.2329,1.2809,1.2158,1.0,Deuce,Estandar,0.0,Sacan,37.0,12.0,2.0,Selected,normal bajo,5.0
Bajo,"""T""",6.418299999999999,1.76,3.6644,1.818,2.4416,1.0,Deuce,Estandar,0.0,Sacan,23.0,13.0,1.0,Selected,normal bajo,3.0
Bajo,"""T""",6.9205000000000005,1.68,3.291,1.5299,1.7073,1.0,Deuce,Estandar,0.0,Sacan,54.0,13.0,1.0,Selected,normal bajo,7.0
Bajo,"""T""",6.7148,1.6,3.8278,1.1003,1.1072,1.0,Deuce,Estandar,0.0,Sacan,16.0,13.0,2.0,Selected,normal bajo,2.0
Bajo,"""T""",6.716999999999999,1.68,3.5209,1.647,1.8254,1.0,Deuce,Estandar,0.0,Sacan,49.0,13.0,2.0,Selected,normal bajo,7.0
Bajo,"""T""",5.602399999999999,2.0,3.5088,2.0296,2.8887,1.0,Deuce,Estandar,0.0,Sacan,51.0,13.0,2.0,Selected,normal bajo,7.0
Bajo,"""T""",7.7761,1.4,3.6425,1.1064,1.1353,1.0,Deuce,Estandar,0.0,Sacan,2.0,15.0,1.0,Selected,normal bajo,1.0
Bajo,"""T""",8.0308,1.72,2.5771,0.8178,0.8009,1.0,Deuce,Estandar,0.0,Sacan,73.0,15.0,2.0,Selected,normal bajo,10.0
Bajo,"""T""",5.576499999999999,1.4,2.783,2.0511,2.2481,1.0,Deuce,Estandar,0.0,Sacan,56.0,16.0,2.0,Selected,normal bajo,7.0
Bajo,"""T""",5.605499999999999,1.84,4.2962,1.7864,2.3362,1.0,Deuce,Estandar,0.0,Sacan,81.0,16.0,2.0,Selected,normal bajo,11.0
Bajo,"""T""",5.8079,1.24,2.139,2.1036,2.0362,1.0,Deuce,Estandar,0.0,Sacan,95.0,16.0,2.0,Selected,normal bajo,12.0
Bajo,"""T""",6.7783,1.68,3.8165,1.1087,0.8723,1.0,Deuce,Estandar,0.0,Sacan,31.0,17.0,1.0,Selected,normal bajo,4.0
Bajo,"""T""",7.723099999999999,1.44,3.9234,1.3044,1.5217,1.0,Deuce,Estandar,0.0,Sacan,62.0,18.0,1.0,Selected,normal bajo,8.0
Bajo,"""T""",5.1739,1.4,3.8668,2.4434,2.6824,1.0,Deuce,Estandar,0.0,Sacan,7.0,11.0,1.0,Selected,normal bajo,1.0
Bajo,"""T""",5.2507,1.4,4.3569,2.5541,2.6209,1.0,Deuce,Estandar,0.0,Sacan,37.0,11.0,1.0,Selected,normal bajo,5.0
Bajo,"""T""",5.1212,1.4,4.1281,2.5117,2.6583,1.0,Deuce,Estandar,0.0,Sacan,40.0,11.0,1.0,Selected,normal bajo,5.0
Bajo,"""T""",5.2705,1.36,4.2223,2.5576,2.6278,1.0,Deuce,Estandar,0.0,Sacan,45.0,11.0,1.0,Selected,normal bajo,6.0
Bajo,"""T""",5.0692,1.4,3.6398,2.8845,2.8029,1.0,Deuce,Estandar,0.0,Sacan,6.0,16.0,1.0,Selected,normal bajo,1.0
Bajo,"""T""",7.2122,1.44,3.8055,1.0423,0.7026,1.0,Deuce,Estandar,0.0,Sacan,36.0,16.0,1.0,Selected,normal bajo,5.0
Bajo,"""T""",7.116099999999999,1.2,2.6782,1.2031,1.0715,1.0,Deuce,Estandar,0.0,Sacan,52.0,16.0,1.0,Selected,normal bajo,7.0
Bajo,"""T""",6.986699999999999,1.24,4.2997,1.3812,1.0593,1.0,Deuce,Estandar,0.0,Sacan,69.0,16.0,1.0,Selected,normal bajo,9.0
Bajo,"""T""",8.507200000000001,1.12,2.7859,0.6945,0.2565,1.0,Deuce,Estandar,0.0,Sacan,89.0,16.0,1.0,Selected,normal bajo,12.0
